file_path,mat_path,split,class_name,label_name,label_id,label,sample_id,source_sample_id,source_file,mat_key,original_shape,start,end,spatial_reduce,file_sha256
train/01_background/220121_cxm_background_02_single_data_45.mat,train/01_background/220121_cxm_background_02_single_data_45.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_45,train/01_background/220121_cxm_background_02_single_data_45,train/01_background/220121_cxm_background_02_single_data_45.mat,data,"[10000, 12]",0,10000,rms,af831d666c4d7a9b3ef32ad40094b3ee0eaf744d19b6467c390c86ef4ff9756f
train/01_background/220121_cxm_background_02_single_data_46.mat,train/01_background/220121_cxm_background_02_single_data_46.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_46,train/01_background/220121_cxm_background_02_single_data_46,train/01_background/220121_cxm_background_02_single_data_46.mat,data,"[10000, 12]",0,10000,rms,47d432d8cfc1e1db4f535bcab98fa8e4e81a1c4faf28131657602fefd8f817f0
train/01_background/220121_cxm_background_02_single_data_47.mat,train/01_background/220121_cxm_background_02_single_data_47.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_47,train/01_background/220121_cxm_background_02_single_data_47,train/01_background/220121_cxm_background_02_single_data_47.mat,data,"[10000, 12]",0,10000,rms,013d175b8b00391a1ca3bc6b6434902fc8e7454d42b050f1036929ea5d129a51
train/01_background/220121_cxm_background_02_single_data_48.mat,train/01_background/220121_cxm_background_02_single_data_48.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_48,train/01_background/220121_cxm_background_02_single_data_48,train/01_background/220121_cxm_background_02_single_data_48.mat,data,"[10000, 12]",0,10000,rms,bf02567f22ef30c7a9fd0e38c907098285f2e347d7cfab612bd6693a11ba2dc3
train/01_background/220121_cxm_background_02_single_data_5.mat,train/01_background/220121_cxm_background_02_single_data_5.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_5,train/01_background/220121_cxm_background_02_single_data_5,train/01_background/220121_cxm_background_02_single_data_5.mat,data,"[10000, 12]",0,10000,rms,0f379fe4bbcf6ebc21dc95659183d750b2fe782fccb372ca07f776d720f1a2b1
train/01_background/220121_cxm_background_02_single_data_51.mat,train/01_background/220121_cxm_background_02_single_data_51.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_51,train/01_background/220121_cxm_background_02_single_data_51,train/01_background/220121_cxm_background_02_single_data_51.mat,data,"[10000, 12]",0,10000,rms,d71199b8427c50d4f0fd1afbff280a32db6bd47440d44bc80cd8ce9cb747e421
train/01_background/220121_cxm_background_02_single_data_53.mat,train/01_background/220121_cxm_background_02_single_data_53.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_53,train/01_background/220121_cxm_background_02_single_data_53,train/01_background/220121_cxm_background_02_single_data_53.mat,data,"[10000, 12]",0,10000,rms,42f170550445c96f5d7c8e78de45652ffe1484b60c126d946e0942b9602b540c
train/01_background/220121_cxm_background_02_single_data_54.mat,train/01_background/220121_cxm_background_02_single_data_54.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_54,train/01_background/220121_cxm_background_02_single_data_54,train/01_background/220121_cxm_background_02_single_data_54.mat,data,"[10000, 12]",0,10000,rms,df7834b699fee6e421746d6fe6705faa0036bd98fc4a117dc370af8eae02e6c2
train/01_background/220121_cxm_background_02_single_data_69.mat,train/01_background/220121_cxm_background_02_single_data_69.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_69,train/01_background/220121_cxm_background_02_single_data_69,train/01_background/220121_cxm_background_02_single_data_69.mat,data,"[10000, 12]",0,10000,rms,722e2f7f6745354e96ce66b1de64eb038b91b4c128d3d433bf888affa56c1555
train/01_background/220121_cxm_background_02_single_data_70.mat,train/01_background/220121_cxm_background_02_single_data_70.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_70,train/01_background/220121_cxm_background_02_single_data_70,train/01_background/220121_cxm_background_02_single_data_70.mat,data,"[10000, 12]",0,10000,rms,ed9296c82edaa15270ade5de5c330ca504f2efd5d5f7fde24de4de5b4b86d09d
train/01_background/220121_cxm_background_02_single_data_72.mat,train/01_background/220121_cxm_background_02_single_data_72.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_72,train/01_background/220121_cxm_background_02_single_data_72,train/01_background/220121_cxm_background_02_single_data_72.mat,data,"[10000, 12]",0,10000,rms,818f5725e38c68bd0d538c7137d6981c764cde92bce2535df96b4edad0cd19c0
train/01_background/220121_cxm_background_02_single_data_73.mat,train/01_background/220121_cxm_background_02_single_data_73.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_73,train/01_background/220121_cxm_background_02_single_data_73,train/01_background/220121_cxm_background_02_single_data_73.mat,data,"[10000, 12]",0,10000,rms,8491df899edafc6b602751a11e961d17bbae1c6b8bf9f7c4d0d76b88f1c0ac41
train/01_background/220121_cxm_background_02_single_data_75.mat,train/01_background/220121_cxm_background_02_single_data_75.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_75,train/01_background/220121_cxm_background_02_single_data_75,train/01_background/220121_cxm_background_02_single_data_75.mat,data,"[10000, 12]",0,10000,rms,3dde6692e9f0e12c7aaa1477c5c2f57e5b732400ef35d281cec92ac4b562ab3f
train/01_background/220121_cxm_background_02_single_data_77.mat,train/01_background/220121_cxm_background_02_single_data_77.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_77,train/01_background/220121_cxm_background_02_single_data_77,train/01_background/220121_cxm_background_02_single_data_77.mat,data,"[10000, 12]",0,10000,rms,f5962bdc9a1f4b5ba2c9ac8c6f9b7a6989cb8fe8c0124f48a1d18d7eb79761e1
train/01_background/220121_cxm_background_02_single_data_78.mat,train/01_background/220121_cxm_background_02_single_data_78.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_78,train/01_background/220121_cxm_background_02_single_data_78,train/01_background/220121_cxm_background_02_single_data_78.mat,data,"[10000, 12]",0,10000,rms,980998f3eff9267c96e880714bfba9c724f093cc8cffd76015ad0c55539e3874
train/01_background/220121_cxm_background_02_single_data_79.mat,train/01_background/220121_cxm_background_02_single_data_79.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_79,train/01_background/220121_cxm_background_02_single_data_79,train/01_background/220121_cxm_background_02_single_data_79.mat,data,"[10000, 12]",0,10000,rms,0ccebee98f5c2856281c10c1c3d9b252679fb0b1032a7a804fa05c21665e2f99
train/01_background/220121_cxm_background_02_single_data_8.mat,train/01_background/220121_cxm_background_02_single_data_8.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_8,train/01_background/220121_cxm_background_02_single_data_8,train/01_background/220121_cxm_background_02_single_data_8.mat,data,"[10000, 12]",0,10000,rms,8c48ab5ed4882176c65c03cb61e0bc356cd294d509692e7d41ee7c216c39a0c1
train/01_background/220121_cxm_background_02_single_data_80.mat,train/01_background/220121_cxm_background_02_single_data_80.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_80,train/01_background/220121_cxm_background_02_single_data_80,train/01_background/220121_cxm_background_02_single_data_80.mat,data,"[10000, 12]",0,10000,rms,c3100db93ce9d2c7ce80d70b306334375e6a2f71b1d455c26a957400dbeef5f8
train/01_background/220121_cxm_background_02_single_data_81.mat,train/01_background/220121_cxm_background_02_single_data_81.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_81,train/01_background/220121_cxm_background_02_single_data_81,train/01_background/220121_cxm_background_02_single_data_81.mat,data,"[10000, 12]",0,10000,rms,98680ac46fe838a9d19e4a5fdde34243079e6aa22711a74cf94832ef0192fc50
train/01_background/220121_cxm_background_02_single_data_82.mat,train/01_background/220121_cxm_background_02_single_data_82.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_82,train/01_background/220121_cxm_background_02_single_data_82,train/01_background/220121_cxm_background_02_single_data_82.mat,data,"[10000, 12]",0,10000,rms,0731ab3aaf269fbe42837a3052fbd30e635e7fdbdaf401f99d943fe7cdd0777b
train/01_background/220121_cxm_background_02_single_data_84.mat,train/01_background/220121_cxm_background_02_single_data_84.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_84,train/01_background/220121_cxm_background_02_single_data_84,train/01_background/220121_cxm_background_02_single_data_84.mat,data,"[10000, 12]",0,10000,rms,3c0cc3ccd7c42e48b0173c731b2451f46274083e59ed9d8cb5060efea932f0c6
train/01_background/220121_cxm_background_02_single_data_85.mat,train/01_background/220121_cxm_background_02_single_data_85.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_85,train/01_background/220121_cxm_background_02_single_data_85,train/01_background/220121_cxm_background_02_single_data_85.mat,data,"[10000, 12]",0,10000,rms,9b034ab01b4d3796f08b098c65686dc1079b9909d7592be3ead3c8dbda464129
train/01_background/220121_cxm_background_02_single_data_87.mat,train/01_background/220121_cxm_background_02_single_data_87.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_87,train/01_background/220121_cxm_background_02_single_data_87,train/01_background/220121_cxm_background_02_single_data_87.mat,data,"[10000, 12]",0,10000,rms,7e185d50332a815a45b080599e51550e123caf031a8dbd64ff46ab311e155ad4
train/01_background/220121_cxm_background_02_single_data_88.mat,train/01_background/220121_cxm_background_02_single_data_88.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_88,train/01_background/220121_cxm_background_02_single_data_88,train/01_background/220121_cxm_background_02_single_data_88.mat,data,"[10000, 12]",0,10000,rms,49c164d3edf466f9f13d8c0fb6fa1da001066fe5ca8ad9ffcf8ae00b7fd82625
train/01_background/220121_cxm_background_02_single_data_89.mat,train/01_background/220121_cxm_background_02_single_data_89.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_89,train/01_background/220121_cxm_background_02_single_data_89,train/01_background/220121_cxm_background_02_single_data_89.mat,data,"[10000, 12]",0,10000,rms,7e43944d38919da8effa13aebffde8357e4ef368609c5a1d87751c26398db318
train/01_background/220121_cxm_background_02_single_data_9.mat,train/01_background/220121_cxm_background_02_single_data_9.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_9,train/01_background/220121_cxm_background_02_single_data_9,train/01_background/220121_cxm_background_02_single_data_9.mat,data,"[10000, 12]",0,10000,rms,b50e668b924fde9df7026d905f268a37e54977cbaefe620f162d63a1e6400c87
train/01_background/220121_cxm_background_02_single_data_91.mat,train/01_background/220121_cxm_background_02_single_data_91.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_91,train/01_background/220121_cxm_background_02_single_data_91,train/01_background/220121_cxm_background_02_single_data_91.mat,data,"[10000, 12]",0,10000,rms,daf01ad9eeef8157727ec162052480e807248a5474f4a2ef05028aa5afeff219
train/01_background/220121_cxm_background_02_single_data_92.mat,train/01_background/220121_cxm_background_02_single_data_92.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_92,train/01_background/220121_cxm_background_02_single_data_92,train/01_background/220121_cxm_background_02_single_data_92.mat,data,"[10000, 12]",0,10000,rms,e919f7c74f1bf9ac949498038947ec0667bf9616231b3f5061d874d9a20c7d1a
train/01_background/220121_cxm_background_02_single_data_94.mat,train/01_background/220121_cxm_background_02_single_data_94.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_02_single_data_94,train/01_background/220121_cxm_background_02_single_data_94,train/01_background/220121_cxm_background_02_single_data_94.mat,data,"[10000, 12]",0,10000,rms,7781428184cfb35229e7489078a9b08ff665bcd3e0f9ad9bc384e62f4290f2aa
train/01_background/220121_cxm_background_03_single_data_10.mat,train/01_background/220121_cxm_background_03_single_data_10.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_10,train/01_background/220121_cxm_background_03_single_data_10,train/01_background/220121_cxm_background_03_single_data_10.mat,data,"[10000, 12]",0,10000,rms,b21fea3c1f6d961f0ae1f97d72e8676c259952c149ca7b56482909784907cd3e
train/01_background/220121_cxm_background_03_single_data_101.mat,train/01_background/220121_cxm_background_03_single_data_101.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_101,train/01_background/220121_cxm_background_03_single_data_101,train/01_background/220121_cxm_background_03_single_data_101.mat,data,"[10000, 12]",0,10000,rms,fdbd429e459d9b29b029ee9543ee341444790931724e69bdae465ed7026e52ba
train/01_background/220121_cxm_background_03_single_data_102.mat,train/01_background/220121_cxm_background_03_single_data_102.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_102,train/01_background/220121_cxm_background_03_single_data_102,train/01_background/220121_cxm_background_03_single_data_102.mat,data,"[10000, 12]",0,10000,rms,f442fa17f366eae21b9bda3b8b97e125c7f4d00a37e519da20b20ca294ee1c50
train/01_background/220121_cxm_background_03_single_data_103.mat,train/01_background/220121_cxm_background_03_single_data_103.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_103,train/01_background/220121_cxm_background_03_single_data_103,train/01_background/220121_cxm_background_03_single_data_103.mat,data,"[10000, 12]",0,10000,rms,2ab21958c42b50b545b4e7bd7c63125f2eec0736dc721453eff48066013ae618
train/01_background/220121_cxm_background_03_single_data_104.mat,train/01_background/220121_cxm_background_03_single_data_104.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_104,train/01_background/220121_cxm_background_03_single_data_104,train/01_background/220121_cxm_background_03_single_data_104.mat,data,"[10000, 12]",0,10000,rms,4317869464dd91d2e96284d5cf58b61352311d4dbe01450cf1cd73956b76e29b
train/01_background/220121_cxm_background_03_single_data_107.mat,train/01_background/220121_cxm_background_03_single_data_107.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_107,train/01_background/220121_cxm_background_03_single_data_107,train/01_background/220121_cxm_background_03_single_data_107.mat,data,"[10000, 12]",0,10000,rms,586b846b0bf04b6bd9f9f9dc4c85f37ba85d51161c2d9fa4ef141183b86e5fd7
train/01_background/220121_cxm_background_03_single_data_108.mat,train/01_background/220121_cxm_background_03_single_data_108.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_108,train/01_background/220121_cxm_background_03_single_data_108,train/01_background/220121_cxm_background_03_single_data_108.mat,data,"[10000, 12]",0,10000,rms,c243a560fc821ad1b844035584dd4f5358771a131d70d7d5d8e3000964b39c7a
train/01_background/220121_cxm_background_03_single_data_109.mat,train/01_background/220121_cxm_background_03_single_data_109.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_109,train/01_background/220121_cxm_background_03_single_data_109,train/01_background/220121_cxm_background_03_single_data_109.mat,data,"[10000, 12]",0,10000,rms,af6df998bfb52d43b6e9891f676da7cfa93eff246b9e7a9e5737ba3f3f626ffe
train/01_background/220121_cxm_background_03_single_data_110.mat,train/01_background/220121_cxm_background_03_single_data_110.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_110,train/01_background/220121_cxm_background_03_single_data_110,train/01_background/220121_cxm_background_03_single_data_110.mat,data,"[10000, 12]",0,10000,rms,52d3516b0ce96f43540e83beb5747029ec6f63985d53434f805ddab739595382
train/01_background/220121_cxm_background_03_single_data_111.mat,train/01_background/220121_cxm_background_03_single_data_111.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_111,train/01_background/220121_cxm_background_03_single_data_111,train/01_background/220121_cxm_background_03_single_data_111.mat,data,"[10000, 12]",0,10000,rms,d2aff9fcd3018f170e36aa09d7175edc2917630586e801bf14e455b99c2fed81
train/01_background/220121_cxm_background_03_single_data_112.mat,train/01_background/220121_cxm_background_03_single_data_112.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_112,train/01_background/220121_cxm_background_03_single_data_112,train/01_background/220121_cxm_background_03_single_data_112.mat,data,"[10000, 12]",0,10000,rms,97ed85127cbd6dc969830335a152bf6ca5e76f2c34ac44af1966f7ba3e2b3938
train/01_background/220121_cxm_background_03_single_data_12.mat,train/01_background/220121_cxm_background_03_single_data_12.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_12,train/01_background/220121_cxm_background_03_single_data_12,train/01_background/220121_cxm_background_03_single_data_12.mat,data,"[10000, 12]",0,10000,rms,6d86d710d74f18660b0dd82f1a3de4f21094a40c1e2799627007ef6243755b9f
train/01_background/220121_cxm_background_03_single_data_13.mat,train/01_background/220121_cxm_background_03_single_data_13.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_13,train/01_background/220121_cxm_background_03_single_data_13,train/01_background/220121_cxm_background_03_single_data_13.mat,data,"[10000, 12]",0,10000,rms,1cdd6f3e9f2aecbf8233477d0f10a05a1156f74166a21a9fde6db5ffb80d4794
train/01_background/220121_cxm_background_03_single_data_14.mat,train/01_background/220121_cxm_background_03_single_data_14.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_14,train/01_background/220121_cxm_background_03_single_data_14,train/01_background/220121_cxm_background_03_single_data_14.mat,data,"[10000, 12]",0,10000,rms,3339d51ae10e38d9d94234bb5fc15a5e43b179ab46400ecbbbe4f8be42627c35
train/01_background/220121_cxm_background_03_single_data_15.mat,train/01_background/220121_cxm_background_03_single_data_15.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_15,train/01_background/220121_cxm_background_03_single_data_15,train/01_background/220121_cxm_background_03_single_data_15.mat,data,"[10000, 12]",0,10000,rms,0bc7881f600a0173a9c41830005639eb7300460c010e5df0023540dc873b96c3
train/01_background/220121_cxm_background_03_single_data_16.mat,train/01_background/220121_cxm_background_03_single_data_16.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_16,train/01_background/220121_cxm_background_03_single_data_16,train/01_background/220121_cxm_background_03_single_data_16.mat,data,"[10000, 12]",0,10000,rms,1661d92b29cd263ab2915fc93dd8468a29c1078f54a0530e2d7fa9ca300bc68f
train/01_background/220121_cxm_background_03_single_data_17.mat,train/01_background/220121_cxm_background_03_single_data_17.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_17,train/01_background/220121_cxm_background_03_single_data_17,train/01_background/220121_cxm_background_03_single_data_17.mat,data,"[10000, 12]",0,10000,rms,68c29beccbb07681ecfb6cd41f04466c9b7c1ec350b71e42bcc0a39602819488
train/01_background/220121_cxm_background_03_single_data_18.mat,train/01_background/220121_cxm_background_03_single_data_18.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_18,train/01_background/220121_cxm_background_03_single_data_18,train/01_background/220121_cxm_background_03_single_data_18.mat,data,"[10000, 12]",0,10000,rms,2e3117863527b75cf8fb28924b9c8aaf9694fb60dbc68fb77d3479ec86924c3c
train/01_background/220121_cxm_background_03_single_data_19.mat,train/01_background/220121_cxm_background_03_single_data_19.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_19,train/01_background/220121_cxm_background_03_single_data_19,train/01_background/220121_cxm_background_03_single_data_19.mat,data,"[10000, 12]",0,10000,rms,b18855ed98cf3dc7e389d82bb5c063e583e4e7e33400c86a5679816a9b425c4d
train/01_background/220121_cxm_background_03_single_data_2.mat,train/01_background/220121_cxm_background_03_single_data_2.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_2,train/01_background/220121_cxm_background_03_single_data_2,train/01_background/220121_cxm_background_03_single_data_2.mat,data,"[10000, 12]",0,10000,rms,8b9cf693f0df95b2d5dd3ce3a5162193e16ef52681487c59e59617f1a3825a14
train/01_background/220121_cxm_background_03_single_data_20.mat,train/01_background/220121_cxm_background_03_single_data_20.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_20,train/01_background/220121_cxm_background_03_single_data_20,train/01_background/220121_cxm_background_03_single_data_20.mat,data,"[10000, 12]",0,10000,rms,5354b948a36e8d38fad4300ab3b8a958b4b170be3a8df10031d796123016245f
train/01_background/220121_cxm_background_03_single_data_21.mat,train/01_background/220121_cxm_background_03_single_data_21.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_21,train/01_background/220121_cxm_background_03_single_data_21,train/01_background/220121_cxm_background_03_single_data_21.mat,data,"[10000, 12]",0,10000,rms,fb5696eeb42d3111777dd519f6042d0ace159efd0e344a4ce9d82f87e34de2d7
train/01_background/220121_cxm_background_03_single_data_24.mat,train/01_background/220121_cxm_background_03_single_data_24.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_24,train/01_background/220121_cxm_background_03_single_data_24,train/01_background/220121_cxm_background_03_single_data_24.mat,data,"[10000, 12]",0,10000,rms,449d0b2fb402d33b1f6b606d4c03752dd07ca50c4cebb7ffb877a7453ccbd90f
train/01_background/220121_cxm_background_03_single_data_25.mat,train/01_background/220121_cxm_background_03_single_data_25.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_25,train/01_background/220121_cxm_background_03_single_data_25,train/01_background/220121_cxm_background_03_single_data_25.mat,data,"[10000, 12]",0,10000,rms,052d0f4149492d1e5a58304415f2be186d0340f719294c27eac5e5411adbd752
train/01_background/220121_cxm_background_03_single_data_27.mat,train/01_background/220121_cxm_background_03_single_data_27.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_27,train/01_background/220121_cxm_background_03_single_data_27,train/01_background/220121_cxm_background_03_single_data_27.mat,data,"[10000, 12]",0,10000,rms,2196f0a3f6ec6e63b4d24deafeeb02bf6de4ce8f5aeea3528787983d2a995198
train/01_background/220121_cxm_background_03_single_data_32.mat,train/01_background/220121_cxm_background_03_single_data_32.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_32,train/01_background/220121_cxm_background_03_single_data_32,train/01_background/220121_cxm_background_03_single_data_32.mat,data,"[10000, 12]",0,10000,rms,35d344fc10c3f86e12e808e0736f352f64617a7664ddf2d24b2efcf74649e7a4
train/01_background/220121_cxm_background_03_single_data_34.mat,train/01_background/220121_cxm_background_03_single_data_34.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_34,train/01_background/220121_cxm_background_03_single_data_34,train/01_background/220121_cxm_background_03_single_data_34.mat,data,"[10000, 12]",0,10000,rms,98c3504d1ee43f073b3a052d1bda53b1d401afbdb8458fd0336065736b2d17b9
train/01_background/220121_cxm_background_03_single_data_36.mat,train/01_background/220121_cxm_background_03_single_data_36.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_36,train/01_background/220121_cxm_background_03_single_data_36,train/01_background/220121_cxm_background_03_single_data_36.mat,data,"[10000, 12]",0,10000,rms,ecb214b90ef2733bfea0e0d4e684d45f19efbbfee610befe5a5add2f4a3ff169
train/01_background/220121_cxm_background_03_single_data_39.mat,train/01_background/220121_cxm_background_03_single_data_39.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_39,train/01_background/220121_cxm_background_03_single_data_39,train/01_background/220121_cxm_background_03_single_data_39.mat,data,"[10000, 12]",0,10000,rms,9a5b25d6627bfcc1486a2447cf545bd9b4e65ea4ea29a8937b41d460b73316c0
train/01_background/220121_cxm_background_03_single_data_40.mat,train/01_background/220121_cxm_background_03_single_data_40.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_40,train/01_background/220121_cxm_background_03_single_data_40,train/01_background/220121_cxm_background_03_single_data_40.mat,data,"[10000, 12]",0,10000,rms,a218d4a5ca8d15104dc87068ecc4853335f22c2c06de045c8cfc5f07fb5f8cea
train/01_background/220121_cxm_background_03_single_data_41.mat,train/01_background/220121_cxm_background_03_single_data_41.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_41,train/01_background/220121_cxm_background_03_single_data_41,train/01_background/220121_cxm_background_03_single_data_41.mat,data,"[10000, 12]",0,10000,rms,b50d710c44d7fae5db4de478cbd4ae26b6151caf8fc75f0b4e73bb5f8cfb649c
train/01_background/220121_cxm_background_03_single_data_42.mat,train/01_background/220121_cxm_background_03_single_data_42.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_42,train/01_background/220121_cxm_background_03_single_data_42,train/01_background/220121_cxm_background_03_single_data_42.mat,data,"[10000, 12]",0,10000,rms,f96e4e71b5fc4d84e6cc6511a62a49599f7ce1ba18c66d4964019b426bc885bb
train/01_background/220121_cxm_background_03_single_data_44.mat,train/01_background/220121_cxm_background_03_single_data_44.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_44,train/01_background/220121_cxm_background_03_single_data_44,train/01_background/220121_cxm_background_03_single_data_44.mat,data,"[10000, 12]",0,10000,rms,5dce4f3e38982affc6d2b2410b628b254e5a02b2de944ccc17945ed802c19bf9
train/01_background/220121_cxm_background_03_single_data_45.mat,train/01_background/220121_cxm_background_03_single_data_45.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_45,train/01_background/220121_cxm_background_03_single_data_45,train/01_background/220121_cxm_background_03_single_data_45.mat,data,"[10000, 12]",0,10000,rms,dea9a04b1c48e47c10a49dd94ecc3827281b4e76abfa7bd30fe9f9ebda32daaf
train/01_background/220121_cxm_background_03_single_data_46.mat,train/01_background/220121_cxm_background_03_single_data_46.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_46,train/01_background/220121_cxm_background_03_single_data_46,train/01_background/220121_cxm_background_03_single_data_46.mat,data,"[10000, 12]",0,10000,rms,1099f245de07ae4a9f3a53e19b62521e8dd9833367cca3e1937a3e7b6f64d0cc
train/01_background/220121_cxm_background_03_single_data_47.mat,train/01_background/220121_cxm_background_03_single_data_47.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_47,train/01_background/220121_cxm_background_03_single_data_47,train/01_background/220121_cxm_background_03_single_data_47.mat,data,"[10000, 12]",0,10000,rms,77694cbf4f3851f4fdeccc8dd47c0293b664053d0d105903b686d27cefe7da0f
train/01_background/220121_cxm_background_03_single_data_48.mat,train/01_background/220121_cxm_background_03_single_data_48.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_48,train/01_background/220121_cxm_background_03_single_data_48,train/01_background/220121_cxm_background_03_single_data_48.mat,data,"[10000, 12]",0,10000,rms,fff12303319ec2d4137842abc99373dfafb8ac84a6f8a27c82a814c0708e6ef6
train/01_background/220121_cxm_background_03_single_data_49.mat,train/01_background/220121_cxm_background_03_single_data_49.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_49,train/01_background/220121_cxm_background_03_single_data_49,train/01_background/220121_cxm_background_03_single_data_49.mat,data,"[10000, 12]",0,10000,rms,2fcdf808f77a9d5017033882aad0205631abb6918c57651acc83621e690789db
train/01_background/220121_cxm_background_03_single_data_5.mat,train/01_background/220121_cxm_background_03_single_data_5.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_5,train/01_background/220121_cxm_background_03_single_data_5,train/01_background/220121_cxm_background_03_single_data_5.mat,data,"[10000, 12]",0,10000,rms,4a17838a21d1ab18b492a49d3294d049432b540230ec253ccc709cb93ff92d3b
train/01_background/220121_cxm_background_03_single_data_51.mat,train/01_background/220121_cxm_background_03_single_data_51.mat,train,01_background,01_background,0,0,train/01_background/220121_cxm_background_03_single_data_51,train/01_background/220121_cxm_background_03_single_data_51,train/01_background/220121_cxm_background_03_single_data_51.mat,data,"[10000, 12]",0,10000,rms,579d4cb77f6acc8437c975055537512a8644962ba6930caad3666533effa300e
