mat_path,label,label_name,start,end,split
train:4159:5e6d1113324f5807929f809b4e4a70d6,1,hammer_illegal_tapping,0,2500,train
train:4160:63e70c972b38e85c7888e458e4f97bdc,1,hammer_illegal_tapping,0,2500,train
train:4161:bb8a9b8b16970b7e589411ddc118894e,0,noise_background,0,2500,train
train:4162:66bd86f066186e3c2a8c302e594e410c,1,hammer_illegal_tapping,0,2500,train
train:4163:d09b5f3a956591f67a57b304a3ab7b98,1,hammer_illegal_tapping,0,2500,train
train:4164:53d1ee616a19cf697d4c68de03ce69f2,1,hammer_illegal_tapping,0,2500,train
train:4165:f2c563ef3a02da20582d922df6252831,0,noise_background,0,2500,train
train:4166:a696e826aae10bbb2201684b98554a6c,0,noise_background,0,2500,train
train:4167:e68c0ae699660aa10913246aa28ba546,0,noise_background,0,2500,train
train:4168:a47264874ab31249376247108d935840,0,noise_background,0,2500,train
train:4169:cd48546eee8c3ce8bfe211421477ec46,1,hammer_illegal_tapping,0,2500,train
train:4170:fd926d837b64c7945860e02bd81136ae,0,noise_background,0,2500,train
train:4171:b4052b0c3a114773565c77d7f9c92472,1,hammer_illegal_tapping,0,2500,train
train:4172:8f4fff668f6380d3566b6de4913ddfe1,0,noise_background,0,2500,train
train:4173:9e9c964df6b24693b3e90c8929c70e4d,0,noise_background,0,2500,train
train:4174:c0a6fdb4d45d8d6fd74fe96d12e7743a,1,hammer_illegal_tapping,0,2500,train
train:4175:12e19477b24c7f710917ddf4d856fb37,1,hammer_illegal_tapping,0,2500,train
train:4176:60fb85fe5553f95385766ba2dfd29a9f,1,hammer_illegal_tapping,0,2500,train
train:4177:a2b66523d314e6eb6fdc3f44ce947ee4,0,noise_background,0,2500,train
train:4178:acd6cef213d0d3429ad74d32d6810e09,1,hammer_illegal_tapping,0,2500,train
train:4179:4439d4cd78c8f98bf66d783c0b72cabd,0,noise_background,0,2500,train
train:4180:e0dae6f6ed5666d7e95dfacd51f22945,1,hammer_illegal_tapping,0,2500,train
train:4181:962eeabc11543b4f8ea20432fc46b4dd,0,noise_background,0,2500,train
train:4182:99a295628e7463073ef96a3c0a01f308,0,noise_background,0,2500,train
train:4183:604593393d7cec8c13958ec3393da7c3,0,noise_background,0,2500,train
train:4184:42a5f6b5627c53bf8b077c4e9af86a07,1,hammer_illegal_tapping,0,2500,train
train:4185:a978b0b77b518fd9c8c4d5743f81b396,1,hammer_illegal_tapping,0,2500,train
train:4186:921a715b7adb77daf2524c3f7e7415fb,0,noise_background,0,2500,train
train:4187:648d649d53482bbeaf03f87a54c68718,0,noise_background,0,2500,train
train:4188:10e3a666a6dfb170ddbe1cd413738313,1,hammer_illegal_tapping,0,2500,train
train:4189:d2a103a334462731f2df511564d4bba6,0,noise_background,0,2500,train
train:4190:4c5f55c3197dea534c1be8eb3f6db7db,1,hammer_illegal_tapping,0,2500,train
train:4191:ca3c4023846b0726de18be51b96466cf,1,hammer_illegal_tapping,0,2500,train
train:4192:a0772ecc5d5986852a6120ffd051237d,1,hammer_illegal_tapping,0,2500,train
train:4193:adb0d64bd5ed19302c1498540aa7ec84,0,noise_background,0,2500,train
train:4194:fbf4389bfcab338630e165701d56107d,0,noise_background,0,2500,train
train:4195:2f4e987b89988e0ba2ee076e22030cae,0,noise_background,0,2500,train
train:4196:511b603bc65f682ed2c9350596dee6d0,1,hammer_illegal_tapping,0,2500,train
train:4197:30c310445a2b09dacb17c9e8f27ea6b1,1,hammer_illegal_tapping,0,2500,train
train:4198:8234d14b93beafad29c69ad0d654bf95,1,hammer_illegal_tapping,0,2500,train
train:4199:229f13b31fca921f3d66d9d8240e787b,1,hammer_illegal_tapping,0,2500,train
train:4200:c08ce92e7ec7bdbd5f2c71835f78ea7a,0,noise_background,0,2500,train
train:4201:b8126433828b82ef246d16d7f412bc0e,0,noise_background,0,2500,train
train:4202:a79331e098f6ba7732acdd59fa453f0d,0,noise_background,0,2500,train
train:4203:9c1f57369c878dc91c2dff86468514c0,1,hammer_illegal_tapping,0,2500,train
train:4204:83eca90647f95bde8c08c13e4fa95676,0,noise_background,0,2500,train
train:4205:3d222a3add37651c75c67ebfca914e54,0,noise_background,0,2500,train
train:4206:32994702d845f0f80e7912b54b45a719,1,hammer_illegal_tapping,0,2500,train
train:4207:bec673252d45fd8b327504d2624922db,1,hammer_illegal_tapping,0,2500,train
train:4208:f87a032574cab59a21550c87a4e8d9b2,0,noise_background,0,2500,train
train:4209:6581ff76a2fff05c29726e7e539b02fe,1,hammer_illegal_tapping,0,2500,train
train:4210:d3bae099601c594b936f6a5accf79dde,0,noise_background,0,2500,train
train:4211:d738b1a4bf6b6724281d1fcf72b40c7b,0,noise_background,0,2500,train
train:4212:6b6536b9caccbec55a24692d3913fc27,0,noise_background,0,2500,train
train:4213:394c47d9dbdf79259d414320a3bfa036,1,hammer_illegal_tapping,0,2500,train
train:4214:6b6c780e48ad00ee54dc1611ef541748,1,hammer_illegal_tapping,0,2500,train
train:4215:009d12986248a60cf6c8a3ad461e7a62,0,noise_background,0,2500,train
train:4216:ff480d2f63de448cebe29ea4b7415cb6,0,noise_background,0,2500,train
train:4217:85e2e8324cf3f0bbcb2aeae52d8334ac,1,hammer_illegal_tapping,0,2500,train
train:4218:38bbc4dae95b26376acbc2c314430b3b,0,noise_background,0,2500,train
train:4219:f91c1407fcbc252b72b39d46e4f3511e,2,vehicle_passage,0,2500,train
train:4220:e1d7fd4b0a1cab2b2f603213cc420290,0,noise_background,0,2500,train
train:4221:8570e8fc29d43a0446f3a26bc62ee3d3,1,hammer_illegal_tapping,0,2500,train
train:4222:05cd98fb2ad2ce0e758604c16075c1cb,1,hammer_illegal_tapping,0,2500,train
train:4223:676af523d6cfefe3c7c0e7378277375d,1,hammer_illegal_tapping,0,2500,train
train:4224:50c7ad03f17b3bde72350dc1d158897b,2,vehicle_passage,0,2500,train
train:4225:7befb9b825a6e9fc5cd41274525a3751,0,noise_background,0,2500,train
train:4226:9147d42dbc01c3b30bc6beeed1b18ac2,1,hammer_illegal_tapping,0,2500,train
train:4227:0fccabd2e35755f77fd495ab3a5759be,0,noise_background,0,2500,train
train:4228:8966e3119be3c756daac7d9ca04e7e88,1,hammer_illegal_tapping,0,2500,train
train:4229:de95ddef7b146941f5acefae00f152d1,1,hammer_illegal_tapping,0,2500,train
train:4230:45a346cfd87dcf4e1cc361bafc2530ed,1,hammer_illegal_tapping,0,2500,train
train:4231:0c584d941158a42b9659e22d836fc3df,1,hammer_illegal_tapping,0,2500,train
train:4232:e579a62fb45c28e63dff3970b753d724,1,hammer_illegal_tapping,0,2500,train
train:4233:ed1984cdff9dafdb313e3a2e0b4f4dc7,1,hammer_illegal_tapping,0,2500,train
train:4234:226589016471ddc489a7be9131e42621,1,hammer_illegal_tapping,0,2500,train
train:4235:1d69c4f5f6839f5d68607429c29e9947,0,noise_background,0,2500,train
train:4236:12042f75b2a642714b1d63daff7df131,0,noise_background,0,2500,train
train:4237:a868218b678895b48fb839c73fb88e16,1,hammer_illegal_tapping,0,2500,train
train:4238:8badb3e21435b49cc5271460218c852d,0,noise_background,0,2500,train
train:4239:72a2e1b386084106e83122883c219f7c,0,noise_background,0,2500,train
train:4240:e250009afc5d4f611ee7bdbbbdabaef8,1,hammer_illegal_tapping,0,2500,train
train:4241:8920aff9bcf99136e372941fbad2beaa,0,noise_background,0,2500,train
train:4242:2d1c61d82f4e6902e3d5b7fda2da5b90,2,vehicle_passage,0,2500,train
train:4243:0f5e034d33b8331c7fb9188c2b3f3788,0,noise_background,0,2500,train
train:4244:32f5b2d19a16908cd8c6aea47db17f91,1,hammer_illegal_tapping,0,2500,train
train:4245:0fe34c5609c42f9be04fd74eef33c541,0,noise_background,0,2500,train
train:4246:7792ade1318396383d879c4fbee37833,1,hammer_illegal_tapping,0,2500,train
train:4247:54bd840d25e85a2bbefc8b0295691c3b,1,hammer_illegal_tapping,0,2500,train
train:4248:69b4a4c164477b918ac9ce8f5c3aeae8,0,noise_background,0,2500,train
train:4249:fa3cf10073d848dacced00bfc2cd3af1,0,noise_background,0,2500,train
train:4250:cda339e84d87b8e91e4668a2018258a8,0,noise_background,0,2500,train
train:4251:be570bc96a88a7e6c2e69f1f1f82c0e7,0,noise_background,0,2500,train
train:4252:fdaa5879b63cf6686c0304c8fdc77224,0,noise_background,0,2500,train
train:4253:730534e301847808ef2f3b735097c273,1,hammer_illegal_tapping,0,2500,train
train:4254:2c389c9b119bb547e41bc1ed2822385e,1,hammer_illegal_tapping,0,2500,train
train:4255:0545c0417667a1ee2c2cdccdb0cb0761,1,hammer_illegal_tapping,0,2500,train
train:4256:997dc7fc19d4bade2fa301d82d02d1d9,1,hammer_illegal_tapping,0,2500,train
train:4257:41a5b6cd1cea247e1adc35539f927ba0,1,hammer_illegal_tapping,0,2500,train
train:4258:36bd85162d038e8ca34623aa8322976d,1,hammer_illegal_tapping,0,2500,train
train:4259:fd0e31661188a9740412d98d9ee5b956,2,vehicle_passage,0,2500,train
train:4260:3ccd6a8634c0d5e0c1c069e028f96ac8,0,noise_background,0,2500,train
train:4261:b20940b616678f386090dddb013f908d,0,noise_background,0,2500,train
train:4262:bbf7928400fa4a09b2a6d7592a1f6957,0,noise_background,0,2500,train
train:4263:ea0d0380319de632302119e2bd2c1ca3,0,noise_background,0,2500,train
train:4264:e3a5818dd25ae5c8e93687ddc407e1f1,1,hammer_illegal_tapping,0,2500,train
train:4265:672285b466e17e4e99c19702f2f32d42,0,noise_background,0,2500,train
train:4266:57b06ede321029484007448f343b9e10,1,hammer_illegal_tapping,0,2500,train
train:4267:0e3d5c185feeb2c5f78ada2e775f742e,1,hammer_illegal_tapping,0,2500,train
train:4268:7e934c17caff33867bd446d9899040c3,1,hammer_illegal_tapping,0,2500,train
train:4269:83516c1027467875874ede0188a65e11,1,hammer_illegal_tapping,0,2500,train
train:4270:9f53cbf9e25b23ee9646cf873b600980,1,hammer_illegal_tapping,0,2500,train
train:4271:e7f3b41fea3eec7b7548a9567e3c2048,1,hammer_illegal_tapping,0,2500,train
train:4272:3d1630b29f49f81595712187aaf77b7c,0,noise_background,0,2500,train
train:4273:9fb04d4eb309d5207060fb7aa61bf5bc,0,noise_background,0,2500,train
train:4274:0d4b2f2550aa60a4a5f03bb14dc349c8,0,noise_background,0,2500,train
train:4275:881d795e5c6c7816e45eeac472722ca1,1,hammer_illegal_tapping,0,2500,train
train:4276:822ffd6124150d42dc6de76a8e47e431,1,hammer_illegal_tapping,0,2500,train
train:4277:2b0a7525c463ff424958f99c2a222d93,0,noise_background,0,2500,train
train:4278:71fa017630087cf8c3e42057dbaee3ec,2,vehicle_passage,0,2500,train
train:4279:dca7cfcd25a9d420b4ea2f4caf47bb82,1,hammer_illegal_tapping,0,2500,train
train:4280:bac2b9730d0db6861146a309f0cdaa8e,0,noise_background,0,2500,train
train:4281:7997a863d771f85d927621dd7a3754ad,0,noise_background,0,2500,train
train:4282:b5afc7cb9798683f8f0921989275f6f8,1,hammer_illegal_tapping,0,2500,train
train:4283:2928357aeac1fc10f84744c690c4240a,1,hammer_illegal_tapping,0,2500,train
train:4284:1e176d1f1267cf4fd8f769f5898ad3be,1,hammer_illegal_tapping,0,2500,train
train:4285:eaf6fb35a547a8a24c01d19a030cc4e5,0,noise_background,0,2500,train
train:4286:5b6bf425025bb9977e8552e92d4400ab,1,hammer_illegal_tapping,0,2500,train
train:4287:d82440a3b9bdb6b3be81b9ffe4a294e1,1,hammer_illegal_tapping,0,2500,train
train:4288:20de7781f0204837ae87eb0971a3e3fe,0,noise_background,0,2500,train
train:4289:4866795bd3897c3b5cacc60e17232a56,1,hammer_illegal_tapping,0,2500,train
train:4290:5ca4421dd1e8d19a84baa290c2b726a3,2,vehicle_passage,0,2500,train
train:4291:8862bc2a3c2c3ffe69f611d14d657a19,0,noise_background,0,2500,train
train:4292:6da88367b79e4fb161f07f3788cc532d,0,noise_background,0,2500,train
train:4293:cb1268431d405f772bd458582e8080fd,1,hammer_illegal_tapping,0,2500,train
train:4294:a32f6d2d131e83f338cd03f8d95b8cdf,0,noise_background,0,2500,train
train:4295:64f9c80259d41ff0854c95fe7a90eaef,0,noise_background,0,2500,train
train:4296:66f91d8182daa2d986a3cfa54fb58e13,0,noise_background,0,2500,train
train:4297:d13cafd53650d87a1d0f71086f9c907a,0,noise_background,0,2500,train
train:4298:18588d9c319aa8d0a791000320a4c70b,0,noise_background,0,2500,train
train:4299:6e989ac46f20a567e5985e3eb3c09058,1,hammer_illegal_tapping,0,2500,train
train:4300:8befb323de0145b48ff04406633b4b24,0,noise_background,0,2500,train
train:4301:80cfbc180ca43862daa602cb360de8b5,2,vehicle_passage,0,2500,train
train:4302:9b05acbbdaf16517f305823b7010d445,1,hammer_illegal_tapping,0,2500,train
train:4303:f0e2d841b4689b31f315a4dee8755dec,0,noise_background,0,2500,train
train:4304:0ba5e9b02a087810a4a01a435385dff5,0,noise_background,0,2500,train
train:4305:1a16584ed3f211b3f72b825cbc1f48ac,1,hammer_illegal_tapping,0,2500,train
train:4306:2bf2bd01d0fc51ddd8830ec2fb761bd1,1,hammer_illegal_tapping,0,2500,train
train:4307:d7855512a571b0e58604ccbc74d07973,1,hammer_illegal_tapping,0,2500,train
train:4308:7afa45f63aece6c9908db5dec4124ca4,0,noise_background,0,2500,train
train:4309:c7a0dbfaf7cc04b7ac111a36a0915a73,1,hammer_illegal_tapping,0,2500,train
train:4310:4e71c923615d66042efd82182b17911b,1,hammer_illegal_tapping,0,2500,train
train:4311:811779ee39c6c41db6d9be86f06095e2,1,hammer_illegal_tapping,0,2500,train
train:4312:b0893ff03756a4d86413f9f842875431,1,hammer_illegal_tapping,0,2500,train
train:4313:aa0d7487b9f6501a4aea720397b0aa16,0,noise_background,0,2500,train
train:4314:114166bad192a889a3ea7eb507dd06ea,0,noise_background,0,2500,train
train:4315:e2292f8fe8f88173e3fde03ab30d7e31,1,hammer_illegal_tapping,0,2500,train
train:4316:a496f402876ed956cd0addbeacf6ab1d,0,noise_background,0,2500,train
train:4317:ee847f76013376f919e161253d6b81b0,0,noise_background,0,2500,train
train:4318:3830c74c70e38334936b5985a737c185,0,noise_background,0,2500,train
train:4319:7e1b7e9116cddec5a6c93ad3b16d49d9,1,hammer_illegal_tapping,0,2500,train
train:4320:6e00445192e00243dbe4454cabe26514,1,hammer_illegal_tapping,0,2500,train
train:4321:ee43120e780e34dd439ba1e05140b38c,1,hammer_illegal_tapping,0,2500,train
train:4322:320a023e0fa25f34598301d83c494059,0,noise_background,0,2500,train
train:4323:23c80b1419e28e828433e3b1ffe16f0d,0,noise_background,0,2500,train
train:4324:61d8ed9443b362e1beccc576daa518bd,1,hammer_illegal_tapping,0,2500,train
train:4325:6d762cc69307be88fcd9e6f10eccbd4d,0,noise_background,0,2500,train
train:4326:31d93670873a056b6717d25bc875773b,0,noise_background,0,2500,train
train:4327:6032082180021b1db91a3ae7fe9b4da5,0,noise_background,0,2500,train
train:4328:354541b8a347e3b3ee0fa55fad62ea51,0,noise_background,0,2500,train
train:4329:4266146fa502411c00a0664985f5b1df,1,hammer_illegal_tapping,0,2500,train
train:4330:dea1a704c00bb3dd093f1933929ee7e0,1,hammer_illegal_tapping,0,2500,train
train:4331:e55b67aa8c0b908c634a65b55aef6a00,1,hammer_illegal_tapping,0,2500,train
train:4332:f2efb72ce05abbafa25bd7c15bf6e8af,0,noise_background,0,2500,train
train:4333:0f03674774d12cff2872b5a1301b3b87,0,noise_background,0,2500,train
train:4334:4318c704785ae9a40379eb8551318a4d,0,noise_background,0,2500,train
train:4335:8b9f4a03a6d450d8f985e824abd6e21c,1,hammer_illegal_tapping,0,2500,train
train:4336:f51d000765c39cb1cd4ec7650166b2ef,1,hammer_illegal_tapping,0,2500,train
train:4337:5bf96349532eb953171d8b99741f72e1,1,hammer_illegal_tapping,0,2500,train
train:4338:a7c829ab17c5fdfdf274d24565ed1a16,1,hammer_illegal_tapping,0,2500,train
train:4339:12b367504510a4e379bc799504829992,0,noise_background,0,2500,train
train:4340:1aae2a1f3f3f8bfffc6295451e7bb103,1,hammer_illegal_tapping,0,2500,train
train:4341:2dcc95f2e30789f0ff367864f7a4fb21,1,hammer_illegal_tapping,0,2500,train
train:4342:d77ccefa5a53cd8bbc55bc29dba0452f,2,vehicle_passage,0,2500,train
train:4343:f69c1535989d3179827acbf319166028,1,hammer_illegal_tapping,0,2500,train
train:4344:70ea8c2de79796accaade9bd61120dfe,0,noise_background,0,2500,train
train:4345:9d53c136c5cb8895d68acdefeceb0343,1,hammer_illegal_tapping,0,2500,train
train:4346:7d1cfc65286148d26183009ffdd466bf,1,hammer_illegal_tapping,0,2500,train
train:4347:798758b8c024ef29e71eacc60fa57817,1,hammer_illegal_tapping,0,2500,train
train:4348:181dd902f3c6c4948a52ad08970f0083,1,hammer_illegal_tapping,0,2500,train
train:4349:7a105f6efd910d462f16263a7f73460e,0,noise_background,0,2500,train
train:4350:5a243ac7fe083aced8d0589c34e7a4a7,0,noise_background,0,2500,train
train:4351:f0251da08d69ec792c166b3f80b98614,0,noise_background,0,2500,train
train:4352:471a05b9befe566561d782aaaade2e29,1,hammer_illegal_tapping,0,2500,train
train:4353:e4f616370c31daa40b249522d73e893e,0,noise_background,0,2500,train
train:4354:a748e7861033d9d815a4ea8d64aa51a4,1,hammer_illegal_tapping,0,2500,train
train:4355:2d13b28209b91a1d0b7778d83da6f396,0,noise_background,0,2500,train
train:4356:f5eb9cf5f0ad85aef7c05012c1c4acef,0,noise_background,0,2500,train
train:4357:578f735cebba15bf4dd7285c648acdb6,0,noise_background,0,2500,train
train:4358:a7761cdf4e407fba763accc2c21b1c7d,1,hammer_illegal_tapping,0,2500,train
train:4359:2bade9d008bc80e71b89fa61549a3650,1,hammer_illegal_tapping,0,2500,train
train:4360:ef2dc276bf1ce74634cad9d9ba645337,1,hammer_illegal_tapping,0,2500,train
train:4361:9232c105eb656452ecc06a241a678de5,0,noise_background,0,2500,train
train:4362:0bd03e37bb5a5bcc4b25eb3cc4250885,1,hammer_illegal_tapping,0,2500,train
train:4363:243b0715237e11e8157e2848b7956705,1,hammer_illegal_tapping,0,2500,train
train:4364:b9428da3013ae178171257a89f651e38,2,vehicle_passage,0,2500,train
train:4365:5af7e131a4a586141fbd57af528849b7,1,hammer_illegal_tapping,0,2500,train
train:4366:c949bee1f3ad4147054ce0267eac7a7d,0,noise_background,0,2500,train
train:4367:fe01825f17653fa6821533d8506ee7e2,1,hammer_illegal_tapping,0,2500,train
train:4368:1860f05037f9777cfed7ca6243790f7c,1,hammer_illegal_tapping,0,2500,train
train:4369:85ed16d610e46d52359df9d8fc509b5e,0,noise_background,0,2500,train
train:4370:832268596117e427f317e7d40a23dbb5,1,hammer_illegal_tapping,0,2500,train
train:4371:8da166df09f38a295bcb41d0d6554a6f,1,hammer_illegal_tapping,0,2500,train
train:4372:f1aca351b8fb34a2970f0273d67b71d2,0,noise_background,0,2500,train
train:4373:1ed3d759fc82ddead7fc8b345a32478c,1,hammer_illegal_tapping,0,2500,train
train:4374:bfc911e3f29bac0f5976b4bec611f5ef,0,noise_background,0,2500,train
train:4375:d9580b6d58965dd3c46e74ed5bbb5f7a,1,hammer_illegal_tapping,0,2500,train
train:4376:93d5897a2f1f25e3b45ed4f79f94fd61,1,hammer_illegal_tapping,0,2500,train
train:4377:6d21181176cccae617b9caa6dc7d2f30,1,hammer_illegal_tapping,0,2500,train
train:4378:e767bb87bb68517826c4674ac3bc991b,1,hammer_illegal_tapping,0,2500,train
train:4379:1f2bf974c1d639becdcb93e3f2f1f151,1,hammer_illegal_tapping,0,2500,train
train:4380:c6c284ba79b1cbc71740b2660bf249a6,1,hammer_illegal_tapping,0,2500,train
train:4381:775287104b220cbd6514a7d85c3559c0,1,hammer_illegal_tapping,0,2500,train
train:4382:da705ff1ed9529cacc059d562ba6c724,1,hammer_illegal_tapping,0,2500,train
train:4383:5fd78ff62fbd2b9cb39ff9ffda24a272,1,hammer_illegal_tapping,0,2500,train
train:4384:d509582a512ec508484a30a0cbe1dd33,1,hammer_illegal_tapping,0,2500,train
train:4385:e3fd8ee0a4ee916f373e15e7d9efd459,0,noise_background,0,2500,train
train:4386:383371e9fad812a63eb609665bd01cc9,1,hammer_illegal_tapping,0,2500,train
train:4387:f9d49c5425014c3df9d2b9dbd9583624,0,noise_background,0,2500,train
train:4388:00c8c9d0172229da5de6ae5f35c3cedc,0,noise_background,0,2500,train
train:4389:ed3ed2bba6220245a047947e9466625d,0,noise_background,0,2500,train
train:4390:654a71742977cca8c3239b86366b2e27,1,hammer_illegal_tapping,0,2500,train
train:4391:a7377497e04601a389fae7865c316141,0,noise_background,0,2500,train
train:4392:6556b807b7fb126e29705e202e80e728,2,vehicle_passage,0,2500,train
train:4393:55674a3136668469053e82a006333945,1,hammer_illegal_tapping,0,2500,train
train:4394:4ca7d0732abcae3c0d38654a8500428a,1,hammer_illegal_tapping,0,2500,train
train:4395:e3b7d071548d2871420e1dec076ac7c1,0,noise_background,0,2500,train
train:4396:513a8a251e05ef34306ae82071b4825e,1,hammer_illegal_tapping,0,2500,train
train:4397:2eb0634403e95717c92bc9dfc8603bd5,0,noise_background,0,2500,train
train:4398:f8e9668432bac4376688ba85b3e7dddb,0,noise_background,0,2500,train
train:4399:c61394c759bd2d858380650711d9e407,0,noise_background,0,2500,train
train:4400:57a961d7b1fb2ad9350bf4f028e585dd,1,hammer_illegal_tapping,0,2500,train
train:4401:701fcb41aaf8906b507b33b0992ba136,1,hammer_illegal_tapping,0,2500,train
train:4402:b5c7576abc969ebfbb5f06e6b3588346,0,noise_background,0,2500,train
train:4403:9a09d9fd77d7f4eac22659e3ad71c6f8,1,hammer_illegal_tapping,0,2500,train
train:4404:9c538aaac4a5c7133376617e4eb1b077,1,hammer_illegal_tapping,0,2500,train
train:4405:a5b92e7e3647e2fd7a346ce9fd44e9ff,1,hammer_illegal_tapping,0,2500,train
train:4406:9f5204b50aaa9f5e68b913f5eb20c183,1,hammer_illegal_tapping,0,2500,train
train:4407:a7e026ab3644c1579fcad70220143416,0,noise_background,0,2500,train
train:4408:d31520a4854e7a79d8708ae67ec02a42,2,vehicle_passage,0,2500,train
train:4409:caaa0f8c8f81efc3f7ba3fc17b888a28,0,noise_background,0,2500,train
train:4410:a5c22bbe45f43f3e3620b4078530ce86,1,hammer_illegal_tapping,0,2500,train
train:4411:ef9e4e6aaaba8205e34b963d9de5d7c0,1,hammer_illegal_tapping,0,2500,train
train:4412:8abbf90b2ac243f41c376749c6c9d67e,0,noise_background,0,2500,train
train:4413:8453b1ba8daa1d8aadf68dcce109d8f1,1,hammer_illegal_tapping,0,2500,train
train:4414:09387229e113f0b5ecd52c262b9b868e,1,hammer_illegal_tapping,0,2500,train
train:4415:d1b8c5bfeb45616c8a2a713ce3bd4d72,1,hammer_illegal_tapping,0,2500,train
train:4416:76a38ebcb1aefe306afade0a996dd890,0,noise_background,0,2500,train
train:4417:8cd903784a95f00eab65c64b444daed2,0,noise_background,0,2500,train
train:4418:8ab26e237fcb40af29330baf42330ccf,0,noise_background,0,2500,train
train:4419:5561bd0d907ba4b86372de1f133148a6,0,noise_background,0,2500,train
train:4420:20ca64366af89a821521fea8d0466b02,0,noise_background,0,2500,train
train:4421:6c2910c0ff263ebfbfe0eb70dc259dae,1,hammer_illegal_tapping,0,2500,train
train:4422:d2244e8ceecd61bf90d566fd19d70c05,1,hammer_illegal_tapping,0,2500,train
train:4423:5f43a9dded5e8562f52bd9f34aecefeb,0,noise_background,0,2500,train
train:4424:ea9090de1fbf337fc766a659b64b4088,1,hammer_illegal_tapping,0,2500,train
train:4425:1dd0169758497566cab76e60632cbfb3,0,noise_background,0,2500,train
train:4426:b169eb7cf5a7c776e4e4b74290c4503d,0,noise_background,0,2500,train
train:4427:f4556b92ae0e16a80f128f395974a244,1,hammer_illegal_tapping,0,2500,train
train:4428:f52eceb16b72511a6e6e672cb8c16b75,1,hammer_illegal_tapping,0,2500,train
train:4429:bdf1d52197203de56186b7c0531eadd3,1,hammer_illegal_tapping,0,2500,train
train:4430:ab598100d73928ae86c44d040b2d8762,0,noise_background,0,2500,train
train:4431:e44e1e06dbc30edece29d74ddb46458a,0,noise_background,0,2500,train
train:4432:ccce004f493c7e3d43cf2588bdfae4a8,0,noise_background,0,2500,train
train:4433:112b81838fc49c2cc8400183b8e7767b,1,hammer_illegal_tapping,0,2500,train
train:4434:6f387223d92975967e9e3fb5c012ff35,1,hammer_illegal_tapping,0,2500,train
train:4435:1c5f57519396889cc3a74c71c18a27c2,1,hammer_illegal_tapping,0,2500,train
train:4436:ce535aea72a100918f8eab26c5a6c824,1,hammer_illegal_tapping,0,2500,train
train:4437:50b9b65b05f36f386cf420b0c5f9a95c,1,hammer_illegal_tapping,0,2500,train
train:4438:2b21bafbc1c00bc046e1e89eb6c10fef,1,hammer_illegal_tapping,0,2500,train
train:4439:14607b7bde5c2ac7b741a1586c84d906,1,hammer_illegal_tapping,0,2500,train
train:4440:f23858114b8171a319785fe519c688d2,0,noise_background,0,2500,train
train:4441:f9223177271707ead613efb86811fcfd,0,noise_background,0,2500,train
train:4442:140f3b57c88f06f1ca4e0ad8a2d80ed5,0,noise_background,0,2500,train
train:4443:54596654ba03496bb3854a24ce752993,0,noise_background,0,2500,train
train:4444:801ba118fbb406cd03f122d7513f185a,0,noise_background,0,2500,train
train:4445:231a1ff929c1b73fe46c236b34650b5f,1,hammer_illegal_tapping,0,2500,train
train:4446:d46ec9522add23f5c3f21d13082cb5f0,1,hammer_illegal_tapping,0,2500,train
train:4447:e21836cfa5878e6dcda4d01e6a560550,1,hammer_illegal_tapping,0,2500,train
train:4448:99880cd9e9d56891c4411fe0984387d6,1,hammer_illegal_tapping,0,2500,train
train:4449:ad9ed371aaf1d803fb7fb83cd3824324,0,noise_background,0,2500,train
train:4450:f049605fdfe57646749b55fc55cc7db9,0,noise_background,0,2500,train
train:4451:9a9a164bcc8b9026c49d0650af08372b,1,hammer_illegal_tapping,0,2500,train
train:4452:561371bb93cd9be7388446a2aa19f37c,0,noise_background,0,2500,train
train:4453:7b76ba8f2551038ee79ee8fe06fa8ae0,1,hammer_illegal_tapping,0,2500,train
train:4454:015c3b5220b4bcca1b812c79991ca56d,0,noise_background,0,2500,train
train:4455:1eb795403532c0f07ab73d2ef1f8af21,1,hammer_illegal_tapping,0,2500,train
train:4456:e7b93ea814c924c5c0297fc23372339e,0,noise_background,0,2500,train
train:4457:2da604307c222eda1b2623efc69ef300,0,noise_background,0,2500,train
train:4458:733bae33f5b4872452cbb9f5c25222be,1,hammer_illegal_tapping,0,2500,train
train:4459:fa7e7dace29352b27e8a5ce49865df31,0,noise_background,0,2500,train
train:4460:9e1d5b0e13fc2d579b06277bde00a31e,0,noise_background,0,2500,train
train:4461:960c7139efeafc20b5c869ab6db4a3af,0,noise_background,0,2500,train
train:4462:d87b03fa16ffd04ce351dcc791d3f3fb,0,noise_background,0,2500,train
train:4463:a24441505ae7f28d648cc6bdadae7377,1,hammer_illegal_tapping,0,2500,train
train:4464:389120b92d046561513a846f06c1beef,1,hammer_illegal_tapping,0,2500,train
train:4465:eb0b5d14c3be4b84475a471e97930a86,1,hammer_illegal_tapping,0,2500,train
train:4466:74568be8042bd4a38e28e74384131081,1,hammer_illegal_tapping,0,2500,train
train:4467:f57e62103defc99e67b9104358e76316,1,hammer_illegal_tapping,0,2500,train
train:4468:2dce54f1e963a3b89ec0dd85bbaaeb07,1,hammer_illegal_tapping,0,2500,train
train:4469:0971c2411d80b9a2f790339fa5064bae,0,noise_background,0,2500,train
train:4470:f205c1e3200fe2e30035c8887a5b3c98,1,hammer_illegal_tapping,0,2500,train
train:4471:0b5a8a47a4488a1dfcb02fb2f6d1b022,0,noise_background,0,2500,train
